Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
CM-13707,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central
AS-11292,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central
HE-15852,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central
CG-13573,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West
DV-14098,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West
CM-13708,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West
AS-11293,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East
HE-15853,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West
CG-13574,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West
DV-14099,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West
CM-13709,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West
AS-11294,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South
HE-15854,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East
CG-13575,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South
DV-14100,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South
CM-13710,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central
AS-11295,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South
HE-15855,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central
CG-13576,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central
DV-14101,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central
CM-13711,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central
AS-11296,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West
HE-15856,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West
CG-13577,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West
DV-14102,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West
CM-13712,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West
AS-11297,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West
HE-15857,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central
CG-13578,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central
DV-14103,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central
CM-13713,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South
AS-11298,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East
HE-15858,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central
CG-13579,Darren Powers,Consumer,United States,Houston,Texas,77041,Central
DV-14104,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East
CM-13714,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East
AS-11299,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West
HE-15859,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West
CG-13580,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South
DV-14105,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South
CM-13715,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South
AS-11300,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central
HE-15860,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central
CG-13581,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East
DV-14106,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East
CM-13716,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East
AS-11301,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central
HE-15861,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central
CG-13582,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central
DV-14107,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South
CM-13717,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South
AS-11302,Don Jones,Corporate,United States,San Francisco,California,94110,West
HE-15862,Don Jones,Corporate,United States,San Francisco,California,94110,West
CG-13583,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South
DV-14108,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
CM-13718,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
AS-11303,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
HE-15863,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
CG-13584,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
DV-14109,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
CM-13719,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
AS-11304,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central
HE-15864,Tracy Zic,Consumer,United States,Lakewood,California,90712,West
CG-13585,Tracy Zic,Consumer,United States,Lakewood,California,90712,West
DV-14110,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East
CM-13720,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West
AS-11305,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central
HE-15865,Brian DeCherney,Consumer,United States,New York City,New York,10035,East
CG-13586,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East
DV-14111,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East
CM-13721,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East
AS-11306,Karl Braun,Consumer,United States,Newark,Delaware,19711,East
HE-15866,Karl Braun,Consumer,United States,Newark,Delaware,19711,East
CG-13587,Karl Braun,Consumer,United States,Newark,Delaware,19711,East
DV-14112,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West
CM-13722,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West
AS-11307,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East
HE-15867,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East
CG-13588,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East
DV-14113,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East
CM-13723,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central
AS-11308,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central
HE-15868,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East
CG-13589,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West
DV-14114,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West
CM-13724,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West
AS-11309,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central
HE-15869,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central
CG-13590,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central
DV-14115,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central
CM-13725,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central
AS-11310,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South
HE-15870,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West
CG-13591,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West
DV-14116,Andy Reiter,Consumer,United States,San Francisco,California,94109,West
CM-13726,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West
AS-11311,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West
HE-15871,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West
CG-13592,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South
DV-14117,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central
CM-13727,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central
AS-11312,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central
HE-15872,David Wiener,Corporate,United States,Springfield,Oregon,97477,West
CG-13593,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central
DV-14118,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West
CM-13728,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West
AS-11313,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West
HE-15873,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East
CG-13594,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central
DV-14119,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central
CM-13729,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central
AS-11314,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central
HE-15874,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central
CG-13595,Roy Phan,Corporate,United States,Seattle,Washington,98103,West
DV-14120,Roy Phan,Corporate,United States,Seattle,Washington,98103,West
CM-13730,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East
AS-11315,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East
HE-15875,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West
CG-13596,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West
DV-14121,Don Miller,Corporate,United States,Houston,Texas,77070,Central
CM-13731,Don Miller,Corporate,United States,Houston,Texas,77070,Central
AS-11316,Don Miller,Corporate,United States,Houston,Texas,77070,Central
HE-15876,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East
CG-13597,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East
DV-14122,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South
CM-13732,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West
AS-11317,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West
HE-15877,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West
CG-13598,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West
DV-14123,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
CM-13733,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
AS-11318,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
HE-15878,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East
CG-13599,John Grady,Corporate,United States,Provo,Utah,84604,West
DV-14124,Edward Becker,Corporate,United States,San Francisco,California,94110,West
CM-13734,Matt Connell,Corporate,United States,Los Angeles,California,90004,West
AS-11319,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East
HE-15879,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West
CG-13600,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West
DV-14125,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West
CM-13735,Alan Haines,Corporate,United States,New York City,New York,10024,East
AS-11320,Alan Haines,Corporate,United States,New York City,New York,10024,East
HE-15880,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West
CG-13601,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West
DV-14126,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West
CM-13736,Denise Monton,Corporate,United States,San Francisco,California,94109,West
AS-11321,Denise Monton,Corporate,United States,San Francisco,California,94109,West
HE-15881,Denise Monton,Corporate,United States,San Francisco,California,94109,West
CG-13602,Denise Monton,Corporate,United States,San Francisco,California,94109,West
DV-14127,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West
CM-13737,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West
AS-11322,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central
HE-15882,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central
CG-13603,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central
DV-14128,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central
CM-13738,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central
AS-11323,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central
HE-15883,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central
CG-13604,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East
DV-14129,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CM-13739,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West
AS-11324,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South
HE-15884,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East
CG-13605,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West
DV-14130,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West
CM-13740,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West
AS-11325,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West
HE-15885,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South
CG-13606,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East
DV-14131,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East
CM-13741,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East
AS-11326,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West
HE-15886,Robert Marley,Home Office,United States,Los Angeles,California,90008,West
CG-13607,Robert Marley,Home Office,United States,Los Angeles,California,90008,West
DV-14132,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South
CM-13742,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South
AS-11327,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South
HE-15887,Evan Henry,Consumer,United States,New York City,New York,10035,East
CG-13608,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South
DV-14133,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West
CM-13743,Jessica Myrick,Consumer,United States,New York City,New York,10035,East
AS-11328,Jessica Myrick,Consumer,United States,New York City,New York,10035,East
HE-15888,Jessica Myrick,Consumer,United States,New York City,New York,10035,East
CG-13609,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central
DV-14134,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East
CM-13744,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East
AS-11329,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central
HE-15889,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central
CG-13610,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central
DV-14135,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central
CM-13745,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West
AS-11330,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central
HE-15890,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
CG-13611,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
DV-14136,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West
